,Rental_Price,Time,District,RoomType
5398,2330.0,Q1 2010,Toa Payoh,Room5
5400,1300.0,Q1 2010,Woodlands,Room3
5401,1600.0,Q1 2010,Woodlands,Room4
5402,1700.0,Q1 2010,Woodlands,Room5
5403,1880.0,Q1 2010,Woodlands,Executive
5404,1350.0,Q1 2010,Yishun,Room3
5405,1600.0,Q1 2010,Yishun,Room4
5406,1800.0,Q1 2010,Yishun,Room5
5408,1450.0,Q4 2009,Ang Mo Kio,Room3
5409,1850.0,Q4 2009,Ang Mo Kio,Room4
5410,2000.0,Q4 2009,Ang Mo Kio,Room5
5412,1500.0,Q4 2009,Bedok,Room3
5413,1700.0,Q4 2009,Bedok,Room4
5414,1900.0,Q4 2009,Bedok,Room5
5417,1900.0,Q4 2009,Bishan,Room4
5418,2050.0,Q4 2009,Bishan,Room5
5420,1450.0,Q4 2009,Bukit Batok,Room3
5421,1700.0,Q4 2009,Bukit Batok,Room4
5424,1600.0,Q4 2009,Bukit Merah,Room3
5425,2160.0,Q4 2009,Bukit Merah,Room4
5426,2430.0,Q4 2009,Bukit Merah,Room5
5429,1500.0,Q4 2009,Bukit Panjang,Room4
5430,1640.0,Q4 2009,Bukit Panjang,Room5
5436,1730.0,Q4 2009,Central,Room3
5441,1700.0,Q4 2009,Choa Chu Kang,Room4
5442,1800.0,Q4 2009,Choa Chu Kang,Room5
5443,1980.0,Q4 2009,Choa Chu Kang,Executive
5444,1550.0,Q4 2009,Clementi,Room3
5445,2000.0,Q4 2009,Clementi,Room4
5449,1800.0,Q4 2009,Geylang,Room4
5452,1350.0,Q4 2009,Hougang,Room3
5453,1700.0,Q4 2009,Hougang,Room4
5454,1900.0,Q4 2009,Hougang,Room5
5455,2000.0,Q4 2009,Hougang,Executive
5456,1400.0,Q4 2009,Jurong East,Room3
5457,1800.0,Q4 2009,Jurong East,Room4
5458,1930.0,Q4 2009,Jurong East,Room5
5460,1350.0,Q4 2009,Jurong West,Room3
5461,1800.0,Q4 2009,Jurong West,Room4
5462,2000.0,Q4 2009,Jurong West,Room5
5463,2050.0,Q4 2009,Jurong West,Executive
5464,1530.0,Q4 2009,Kallang/ Whampoa,Room3
5465,1980.0,Q4 2009,Kallang/ Whampoa,Room4
5468,1580.0,Q4 2009,Marine Parade,Room3
5473,1700.0,Q4 2009,Pasir Ris,Room4
5474,1900.0,Q4 2009,Pasir Ris,Room5
5475,1920.0,Q4 2009,Pasir Ris,Executive
5477,1630.0,Q4 2009,Punggol,Room4
5478,1800.0,Q4 2009,Punggol,Room5
5480,1650.0,Q4 2009,Queenstown,Room3
5481,2140.0,Q4 2009,Queenstown,Room4
5485,1600.0,Q4 2009,Sembawang,Room4
5486,1800.0,Q4 2009,Sembawang,Room5
5489,1700.0,Q4 2009,Sengkang,Room4
5490,1850.0,Q4 2009,Sengkang,Room5
5492,1500.0,Q4 2009,Serangoon,Room3
5493,1850.0,Q4 2009,Serangoon,Room4
5494,2000.0,Q4 2009,Serangoon,Room5
5496,1500.0,Q4 2009,Tampines,Room3
5497,1800.0,Q4 2009,Tampines,Room4
5498,1900.0,Q4 2009,Tampines,Room5
5500,1550.0,Q4 2009,Toa Payoh,Room3
5501,1900.0,Q4 2009,Toa Payoh,Room4
5504,1300.0,Q4 2009,Woodlands,Room3
5505,1600.0,Q4 2009,Woodlands,Room4
5506,1700.0,Q4 2009,Woodlands,Room5
5507,1830.0,Q4 2009,Woodlands,Executive
5508,1400.0,Q4 2009,Yishun,Room3
5509,1600.0,Q4 2009,Yishun,Room4
5510,1730.0,Q4 2009,Yishun,Room5
5512,1400.0,Q3 2009,Ang Mo Kio,Room3
5513,1800.0,Q3 2009,Ang Mo Kio,Room4
5514,2000.0,Q3 2009,Ang Mo Kio,Room5
5516,1400.0,Q3 2009,Bedok,Room3
5517,1700.0,Q3 2009,Bedok,Room4
5518,1800.0,Q3 2009,Bedok,Room5
5520,1440.0,Q3 2009,Bishan,Room3
5521,1800.0,Q3 2009,Bishan,Room4
5522,2000.0,Q3 2009,Bishan,Room5
5524,1350.0,Q3 2009,Bukit Batok,Room3
5525,1600.0,Q3 2009,Bukit Batok,Room4
5528,1580.0,Q3 2009,Bukit Merah,Room3
5529,2000.0,Q3 2009,Bukit Merah,Room4
5530,2350.0,Q3 2009,Bukit Merah,Room5
5533,1550.0,Q3 2009,Bukit Panjang,Room4
5534,1580.0,Q3 2009,Bukit Panjang,Room5
5540,1670.0,Q3 2009,Central,Room3
5545,1600.0,Q3 2009,Choa Chu Kang,Room4
5546,1800.0,Q3 2009,Choa Chu Kang,Room5
5548,1530.0,Q3 2009,Clementi,Room3
5549,1900.0,Q3 2009,Clementi,Room4
5552,1400.0,Q3 2009,Geylang,Room3
5553,1730.0,Q3 2009,Geylang,Room4
5556,1400.0,Q3 2009,Hougang,Room3
5557,1700.0,Q3 2009,Hougang,Room4
5558,1800.0,Q3 2009,Hougang,Room5
5560,1450.0,Q3 2009,Jurong East,Room3
5561,1800.0,Q3 2009,Jurong East,Room4
5562,1850.0,Q3 2009,Jurong East,Room5
5564,1300.0,Q3 2009,Jurong West,Room3
5565,1800.0,Q3 2009,Jurong West,Room4
5566,2000.0,Q3 2009,Jurong West,Room5
5567,2000.0,Q3 2009,Jurong West,Executive
5568,1500.0,Q3 2009,Kallang/ Whampoa,Room3
5569,1930.0,Q3 2009,Kallang/ Whampoa,Room4
5570,2170.0,Q3 2009,Kallang/ Whampoa,Room5
5572,1640.0,Q3 2009,Marine Parade,Room3
5573,2000.0,Q3 2009,Marine Parade,Room4
5577,1700.0,Q3 2009,Pasir Ris,Room4
5578,1800.0,Q3 2009,Pasir Ris,Room5
5579,1860.0,Q3 2009,Pasir Ris,Executive
5581,1550.0,Q3 2009,Punggol,Room4
5582,1700.0,Q3 2009,Punggol,Room5
5584,1600.0,Q3 2009,Queenstown,Room3
5585,2050.0,Q3 2009,Queenstown,Room4
5586,2230.0,Q3 2009,Queenstown,Room5
5589,1600.0,Q3 2009,Sembawang,Room4
5590,1700.0,Q3 2009,Sembawang,Room5
5593,1600.0,Q3 2009,Sengkang,Room4
5594,1800.0,Q3 2009,Sengkang,Room5
5595,1900.0,Q3 2009,Sengkang,Executive
5596,1500.0,Q3 2009,Serangoon,Room3
5597,1780.0,Q3 2009,Serangoon,Room4
5598,1800.0,Q3 2009,Serangoon,Room5
5600,1500.0,Q3 2009,Tampines,Room3
5601,1700.0,Q3 2009,Tampines,Room4
5602,1900.0,Q3 2009,Tampines,Room5
5604,1500.0,Q3 2009,Toa Payoh,Room3
5605,1900.0,Q3 2009,Toa Payoh,Room4
5608,1200.0,Q3 2009,Woodlands,Room3
5609,1500.0,Q3 2009,Woodlands,Room4
5610,1600.0,Q3 2009,Woodlands,Room5
5611,1800.0,Q3 2009,Woodlands,Executive
5612,1300.0,Q3 2009,Yishun,Room3
5613,1550.0,Q3 2009,Yishun,Room4
5614,1650.0,Q3 2009,Yishun,Room5
5616,1400.0,Q2 2009,Ang Mo Kio,Room3
5617,1700.0,Q2 2009,Ang Mo Kio,Room4
5618,1850.0,Q2 2009,Ang Mo Kio,Room5
5620,1400.0,Q2 2009,Bedok,Room3
5621,1630.0,Q2 2009,Bedok,Room4
5622,1800.0,Q2 2009,Bedok,Room5
5625,1780.0,Q2 2009,Bishan,Room4
5626,1900.0,Q2 2009,Bishan,Room5
5628,1400.0,Q2 2009,Bukit Batok,Room3
5629,1500.0,Q2 2009,Bukit Batok,Room4
5630,1850.0,Q2 2009,Bukit Batok,Room5
5632,1530.0,Q2 2009,Bukit Merah,Room3
5633,2000.0,Q2 2009,Bukit Merah,Room4
5634,2250.0,Q2 2009,Bukit Merah,Room5
5637,1500.0,Q2 2009,Bukit Panjang,Room4
5638,1600.0,Q2 2009,Bukit Panjang,Room5
5644,1600.0,Q2 2009,Central,Room3
5649,1600.0,Q2 2009,Choa Chu Kang,Room4
5650,1700.0,Q2 2009,Choa Chu Kang,Room5
5651,1900.0,Q2 2009,Choa Chu Kang,Executive
5652,1450.0,Q2 2009,Clementi,Room3
5653,1800.0,Q2 2009,Clementi,Room4
5656,1400.0,Q2 2009,Geylang,Room3
5657,1650.0,Q2 2009,Geylang,Room4
5660,1400.0,Q2 2009,Hougang,Room3
5661,1600.0,Q2 2009,Hougang,Room4
5662,1800.0,Q2 2009,Hougang,Room5
5663,1850.0,Q2 2009,Hougang,Executive
5664,1400.0,Q2 2009,Jurong East,Room3
5665,1750.0,Q2 2009,Jurong East,Room4
5666,1800.0,Q2 2009,Jurong East,Room5
5668,1400.0,Q2 2009,Jurong West,Room3
5669,1700.0,Q2 2009,Jurong West,Room4
5670,1900.0,Q2 2009,Jurong West,Room5
5671,2000.0,Q2 2009,Jurong West,Executive
5672,1500.0,Q2 2009,Kallang/ Whampoa,Room3
5673,1900.0,Q2 2009,Kallang/ Whampoa,Room4
5676,1600.0,Q2 2009,Marine Parade,Room3
5681,1600.0,Q2 2009,Pasir Ris,Room4
5682,1700.0,Q2 2009,Pasir Ris,Room5
5683,1800.0,Q2 2009,Pasir Ris,Executive
5685,1550.0,Q2 2009,Punggol,Room4
5686,1650.0,Q2 2009,Punggol,Room5
5688,1500.0,Q2 2009,Queenstown,Room3
5689,2150.0,Q2 2009,Queenstown,Room4
5690,2150.0,Q2 2009,Queenstown,Room5
5693,1600.0,Q2 2009,Sembawang,Room4
5694,1550.0,Q2 2009,Sembawang,Room5
5695,1700.0,Q2 2009,Sembawang,Executive
5697,1600.0,Q2 2009,Sengkang,Room4
5698,1700.0,Q2 2009,Sengkang,Room5
5700,1400.0,Q2 2009,Serangoon,Room3
5701,1600.0,Q2 2009,Serangoon,Room4
5704,1450.0,Q2 2009,Tampines,Room3
5705,1700.0,Q2 2009,Tampines,Room4
5706,1800.0,Q2 2009,Tampines,Room5
5707,1900.0,Q2 2009,Tampines,Executive
5708,1500.0,Q2 2009,Toa Payoh,Room3
5709,1900.0,Q2 2009,Toa Payoh,Room4
5712,1200.0,Q2 2009,Woodlands,Room3
5713,1500.0,Q2 2009,Woodlands,Room4
5714,1600.0,Q2 2009,Woodlands,Room5
5715,1800.0,Q2 2009,Woodlands,Executive
5716,1300.0,Q2 2009,Yishun,Room3
5717,1500.0,Q2 2009,Yishun,Room4
5718,1600.0,Q2 2009,Yishun,Room5
5720,1500.0,Q1 2009,Ang Mo Kio,Room3
5721,1750.0,Q1 2009,Ang Mo Kio,Room4
5724,1460.0,Q1 2009,Bedok,Room3
5725,1700.0,Q1 2009,Bedok,Room4
5726,2000.0,Q1 2009,Bedok,Room5
5729,1800.0,Q1 2009,Bishan,Room4
5730,2080.0,Q1 2009,Bishan,Room5
5732,1400.0,Q1 2009,Bukit Batok,Room3
5733,1750.0,Q1 2009,Bukit Batok,Room4
5736,1600.0,Q1 2009,Bukit Merah,Room3
5737,2100.0,Q1 2009,Bukit Merah,Room4
5738,2500.0,Q1 2009,Bukit Merah,Room5
5741,1550.0,Q1 2009,Bukit Panjang,Room4
5742,1680.0,Q1 2009,Bukit Panjang,Room5
5748,1800.0,Q1 2009,Central,Room3
5753,1650.0,Q1 2009,Choa Chu Kang,Room4
5754,1800.0,Q1 2009,Choa Chu Kang,Room5
5756,1500.0,Q1 2009,Clementi,Room3
5757,1950.0,Q1 2009,Clementi,Room4
5760,1400.0,Q1 2009,Geylang,Room3
5761,1700.0,Q1 2009,Geylang,Room4
5764,1400.0,Q1 2009,Hougang,Room3
5765,1650.0,Q1 2009,Hougang,Room4
5766,1800.0,Q1 2009,Hougang,Room5
5768,1500.0,Q1 2009,Jurong East,Room3
5770,1900.0,Q1 2009,Jurong East,Room5
5772,1400.0,Q1 2009,Jurong West,Room3
5773,1700.0,Q1 2009,Jurong West,Room4
5774,1900.0,Q1 2009,Jurong West,Room5
5775,2000.0,Q1 2009,Jurong West,Executive
5776,1500.0,Q1 2009,Kallang/ Whampoa,Room3
5777,2000.0,Q1 2009,Kallang/ Whampoa,Room4
5780,1500.0,Q1 2009,Marine Parade,Room3
5785,1600.0,Q1 2009,Pasir Ris,Room4
5786,1800.0,Q1 2009,Pasir Ris,Room5
5787,1940.0,Q1 2009,Pasir Ris,Executive
5789,1600.0,Q1 2009,Punggol,Room4
5790,1700.0,Q1 2009,Punggol,Room5
5792,1600.0,Q1 2009,Queenstown,Room3
5793,2000.0,Q1 2009,Queenstown,Room4
5797,1700.0,Q1 2009,Sembawang,Room4
5798,1650.0,Q1 2009,Sembawang,Room5
5801,1700.0,Q1 2009,Sengkang,Room4
5802,1750.0,Q1 2009,Sengkang,Room5
5803,1800.0,Q1 2009,Sengkang,Executive
5804,1500.0,Q1 2009,Serangoon,Room3
5805,1800.0,Q1 2009,Serangoon,Room4
5808,1500.0,Q1 2009,Tampines,Room3
5809,1700.0,Q1 2009,Tampines,Room4
5810,1880.0,Q1 2009,Tampines,Room5
5811,2150.0,Q1 2009,Tampines,Executive
5812,1500.0,Q1 2009,Toa Payoh,Room3
5813,1900.0,Q1 2009,Toa Payoh,Room4
5816,1230.0,Q1 2009,Woodlands,Room3
5817,1550.0,Q1 2009,Woodlands,Room4
5818,1700.0,Q1 2009,Woodlands,Room5
5819,2040.0,Q1 2009,Woodlands,Executive
5820,1300.0,Q1 2009,Yishun,Room3
5821,1600.0,Q1 2009,Yishun,Room4
5822,1800.0,Q1 2009,Yishun,Room5
5824,1500.0,Q4 2008,Ang Mo Kio,Room3
5825,1900.0,Q4 2008,Ang Mo Kio,Room4
5826,2100.0,Q4 2008,Ang Mo Kio,Room5
5828,1500.0,Q4 2008,Bedok,Room3
5829,1800.0,Q4 2008,Bedok,Room4
5830,2000.0,Q4 2008,Bedok,Room5
5833,2000.0,Q4 2008,Bishan,Room4
5834,2300.0,Q4 2008,Bishan,Room5
5836,1500.0,Q4 2008,Bukit Batok,Room3
5837,1800.0,Q4 2008,Bukit Batok,Room4
5840,1600.0,Q4 2008,Bukit Merah,Room3
5841,2300.0,Q4 2008,Bukit Merah,Room4
5842,2400.0,Q4 2008,Bukit Merah,Room5
5845,1600.0,Q4 2008,Bukit Panjang,Room4
5846,1800.0,Q4 2008,Bukit Panjang,Room5
5852,1900.0,Q4 2008,Central,Room3
5857,1750.0,Q4 2008,Choa Chu Kang,Room4
5858,1900.0,Q4 2008,Choa Chu Kang,Room5
5859,2100.0,Q4 2008,Choa Chu Kang,Executive
5860,1550.0,Q4 2008,Clementi,Room3
5861,2000.0,Q4 2008,Clementi,Room4
5864,1400.0,Q4 2008,Geylang,Room3
5865,1750.0,Q4 2008,Geylang,Room4
5868,1400.0,Q4 2008,Hougang,Room3
5869,1800.0,Q4 2008,Hougang,Room4
5870,1880.0,Q4 2008,Hougang,Room5
5872,1550.0,Q4 2008,Jurong East,Room3
5873,1800.0,Q4 2008,Jurong East,Room4
5874,1900.0,Q4 2008,Jurong East,Room5
5876,1480.0,Q4 2008,Jurong West,Room3
5877,2000.0,Q4 2008,Jurong West,Room4
5878,2000.0,Q4 2008,Jurong West,Room5
5879,2100.0,Q4 2008,Jurong West,Executive
5880,1500.0,Q4 2008,Kallang/ Whampoa,Room3
5881,2200.0,Q4 2008,Kallang/ Whampoa,Room4
5884,1500.0,Q4 2008,Marine Parade,Room3
5889,1700.0,Q4 2008,Pasir Ris,Room4
5890,2000.0,Q4 2008,Pasir Ris,Room5
5891,2200.0,Q4 2008,Pasir Ris,Executive
5894,1920.0,Q4 2008,Punggol,Room5
5896,1700.0,Q4 2008,Queenstown,Room3
5897,2000.0,Q4 2008,Queenstown,Room4
5901,1630.0,Q4 2008,Sembawang,Room4
5902,1900.0,Q4 2008,Sembawang,Room5
5903,2000.0,Q4 2008,Sembawang,Executive
5905,1800.0,Q4 2008,Sengkang,Room4
5906,1950.0,Q4 2008,Sengkang,Room5
5908,1500.0,Q4 2008,Serangoon,Room3
5909,1800.0,Q4 2008,Serangoon,Room4
5912,1500.0,Q4 2008,Tampines,Room3
5913,1800.0,Q4 2008,Tampines,Room4
5914,2000.0,Q4 2008,Tampines,Room5
5915,2300.0,Q4 2008,Tampines,Executive
5916,1600.0,Q4 2008,Toa Payoh,Room3
5917,2000.0,Q4 2008,Toa Payoh,Room4
5918,2200.0,Q4 2008,Toa Payoh,Room5
5920,1200.0,Q4 2008,Woodlands,Room3
5921,1600.0,Q4 2008,Woodlands,Room4
5922,1800.0,Q4 2008,Woodlands,Room5
5923,1980.0,Q4 2008,Woodlands,Executive
5924,1400.0,Q4 2008,Yishun,Room3
5925,1630.0,Q4 2008,Yishun,Room4
5926,1700.0,Q4 2008,Yishun,Room5
5928,1500.0,Q3 2008,Ang Mo Kio,Room3
5929,1800.0,Q3 2008,Ang Mo Kio,Room4
5930,2170.0,Q3 2008,Ang Mo Kio,Room5
5932,1400.0,Q3 2008,Bedok,Room3
5933,1800.0,Q3 2008,Bedok,Room4
5934,2050.0,Q3 2008,Bedok,Room5
5936,1500.0,Q3 2008,Bishan,Room3
5937,1850.0,Q3 2008,Bishan,Room4
5938,2200.0,Q3 2008,Bishan,Room5
5940,1400.0,Q3 2008,Bukit Batok,Room3
5941,1780.0,Q3 2008,Bukit Batok,Room4
5942,2000.0,Q3 2008,Bukit Batok,Room5
5944,1700.0,Q3 2008,Bukit Merah,Room3
5945,2200.0,Q3 2008,Bukit Merah,Room4
5946,2600.0,Q3 2008,Bukit Merah,Room5
5949,1700.0,Q3 2008,Bukit Panjang,Room4
5950,1900.0,Q3 2008,Bukit Panjang,Room5
5956,1800.0,Q3 2008,Central,Room3
5961,1700.0,Q3 2008,Choa Chu Kang,Room4
5962,2000.0,Q3 2008,Choa Chu Kang,Room5
5963,2050.0,Q3 2008,Choa Chu Kang,Executive
5964,1630.0,Q3 2008,Clementi,Room3
5965,1900.0,Q3 2008,Clementi,Room4
5968,1500.0,Q3 2008,Geylang,Room3
5969,1900.0,Q3 2008,Geylang,Room4
5972,1400.0,Q3 2008,Hougang,Room3
5973,1800.0,Q3 2008,Hougang,Room4
5974,2000.0,Q3 2008,Hougang,Room5
5976,1550.0,Q3 2008,Jurong East,Room3
5977,1900.0,Q3 2008,Jurong East,Room4
5978,1990.0,Q3 2008,Jurong East,Room5
5980,1300.0,Q3 2008,Jurong West,Room3
5981,1800.0,Q3 2008,Jurong West,Room4
5982,2100.0,Q3 2008,Jurong West,Room5
5983,2130.0,Q3 2008,Jurong West,Executive
5984,1500.0,Q3 2008,Kallang/ Whampoa,Room3
5985,2000.0,Q3 2008,Kallang/ Whampoa,Room4
5988,1700.0,Q3 2008,Marine Parade,Room3
5993,1750.0,Q3 2008,Pasir Ris,Room4
5994,2000.0,Q3 2008,Pasir Ris,Room5
5995,2200.0,Q3 2008,Pasir Ris,Executive
5997,1700.0,Q3 2008,Punggol,Room4
5998,1900.0,Q3 2008,Punggol,Room5
6000,1730.0,Q3 2008,Queenstown,Room3
6001,2000.0,Q3 2008,Queenstown,Room4
6002,2350.0,Q3 2008,Queenstown,Room5
6005,1750.0,Q3 2008,Sembawang,Room4
6006,1900.0,Q3 2008,Sembawang,Room5
6009,1600.0,Q3 2008,Sengkang,Room4
6010,1900.0,Q3 2008,Sengkang,Room5
6012,1500.0,Q3 2008,Serangoon,Room3
6013,1900.0,Q3 2008,Serangoon,Room4
6016,1500.0,Q3 2008,Tampines,Room3
6017,1850.0,Q3 2008,Tampines,Room4
6018,2000.0,Q3 2008,Tampines,Room5
6019,2100.0,Q3 2008,Tampines,Executive
6020,1600.0,Q3 2008,Toa Payoh,Room3
6021,2050.0,Q3 2008,Toa Payoh,Room4
6024,1300.0,Q3 2008,Woodlands,Room3
6025,1700.0,Q3 2008,Woodlands,Room4
6026,1800.0,Q3 2008,Woodlands,Room5
6027,2000.0,Q3 2008,Woodlands,Executive
6028,1400.0,Q3 2008,Yishun,Room3
6029,1630.0,Q3 2008,Yishun,Room4
6030,1800.0,Q3 2008,Yishun,Room5
6032,1500.0,Q2 2008,Ang Mo Kio,Room3
6033,1730.0,Q2 2008,Ang Mo Kio,Room4
6034,2000.0,Q2 2008,Ang Mo Kio,Room5
6036,1400.0,Q2 2008,Bedok,Room3
6037,1700.0,Q2 2008,Bedok,Room4
6038,2000.0,Q2 2008,Bedok,Room5
6040,1430.0,Q2 2008,Bishan,Room3
6041,2000.0,Q2 2008,Bishan,Room4
6042,2200.0,Q2 2008,Bishan,Room5
6044,1400.0,Q2 2008,Bukit Batok,Room3
6045,1700.0,Q2 2008,Bukit Batok,Room4
6046,2150.0,Q2 2008,Bukit Batok,Room5
6048,1600.0,Q2 2008,Bukit Merah,Room3
6049,2300.0,Q2 2008,Bukit Merah,Room4
6050,2370.0,Q2 2008,Bukit Merah,Room5
6053,1600.0,Q2 2008,Bukit Panjang,Room4
6054,1730.0,Q2 2008,Bukit Panjang,Room5
6060,1800.0,Q2 2008,Central,Room3
6065,1700.0,Q2 2008,Choa Chu Kang,Room4
6066,1800.0,Q2 2008,Choa Chu Kang,Room5
6067,2000.0,Q2 2008,Choa Chu Kang,Executive
6068,1500.0,Q2 2008,Clementi,Room3
6069,1900.0,Q2 2008,Clementi,Room4
6072,1400.0,Q2 2008,Geylang,Room3
6073,1800.0,Q2 2008,Geylang,Room4
6076,1400.0,Q2 2008,Hougang,Room3
6077,1800.0,Q2 2008,Hougang,Room4
6078,2000.0,Q2 2008,Hougang,Room5
6079,2000.0,Q2 2008,Hougang,Executive
6080,1400.0,Q2 2008,Jurong East,Room3
6081,1700.0,Q2 2008,Jurong East,Room4
6082,1800.0,Q2 2008,Jurong East,Room5
6084,1200.0,Q2 2008,Jurong West,Room3
6085,1700.0,Q2 2008,Jurong West,Room4
6086,2000.0,Q2 2008,Jurong West,Room5
6087,2000.0,Q2 2008,Jurong West,Executive
6088,1400.0,Q2 2008,Kallang/ Whampoa,Room3
6089,1900.0,Q2 2008,Kallang/ Whampoa,Room4
6092,1750.0,Q2 2008,Marine Parade,Room3
6097,1600.0,Q2 2008,Pasir Ris,Room4
6098,1850.0,Q2 2008,Pasir Ris,Room5
6099,2200.0,Q2 2008,Pasir Ris,Executive
6102,1800.0,Q2 2008,Punggol,Room5
6104,1530.0,Q2 2008,Queenstown,Room3
6105,1950.0,Q2 2008,Queenstown,Room4
6109,1600.0,Q2 2008,Sembawang,Room4
6110,1800.0,Q2 2008,Sembawang,Room5
6113,1700.0,Q2 2008,Sengkang,Room4
6114,1850.0,Q2 2008,Sengkang,Room5
6115,2000.0,Q2 2008,Sengkang,Executive
6116,1450.0,Q2 2008,Serangoon,Room3
6117,1730.0,Q2 2008,Serangoon,Room4
6120,1500.0,Q2 2008,Tampines,Room3
6121,1800.0,Q2 2008,Tampines,Room4
6122,2000.0,Q2 2008,Tampines,Room5
6123,2300.0,Q2 2008,Tampines,Executive
6124,1500.0,Q2 2008,Toa Payoh,Room3
6125,2100.0,Q2 2008,Toa Payoh,Room4
6126,2200.0,Q2 2008,Toa Payoh,Room5
6128,1250.0,Q2 2008,Woodlands,Room3
6129,1600.0,Q2 2008,Woodlands,Room4
6130,1800.0,Q2 2008,Woodlands,Room5
6131,1900.0,Q2 2008,Woodlands,Executive
6132,1300.0,Q2 2008,Yishun,Room3
6133,1600.0,Q2 2008,Yishun,Room4
6134,1800.0,Q2 2008,Yishun,Room5
6136,1300.0,Q1 2008,Ang Mo Kio,Room3
6137,1700.0,Q1 2008,Ang Mo Kio,Room4
6140,1400.0,Q1 2008,Bedok,Room3
6141,1600.0,Q1 2008,Bedok,Room4
6142,2000.0,Q1 2008,Bedok,Room5
6143,1650.0,Q1 2008,Bedok,Executive
6144,1480.0,Q1 2008,Bishan,Room3
6145,1900.0,Q1 2008,Bishan,Room4
6146,2200.0,Q1 2008,Bishan,Room5
6148,1200.0,Q1 2008,Bukit Batok,Room3
6149,1500.0,Q1 2008,Bukit Batok,Room4
6152,1500.0,Q1 2008,Bukit Merah,Room3
6153,2000.0,Q1 2008,Bukit Merah,Room4
6154,2500.0,Q1 2008,Bukit Merah,Room5
6157,1430.0,Q1 2008,Bukit Panjang,Room4
6158,1730.0,Q1 2008,Bukit Panjang,Room5
6164,1600.0,Q1 2008,Central,Room3
6169,1550.0,Q1 2008,Choa Chu Kang,Room4
6170,1800.0,Q1 2008,Choa Chu Kang,Room5
6172,1400.0,Q1 2008,Clementi,Room3
6173,1700.0,Q1 2008,Clementi,Room4
6176,1150.0,Q1 2008,Geylang,Room3
6177,1600.0,Q1 2008,Geylang,Room4
6180,1000.0,Q1 2008,Hougang,Room3
6181,1700.0,Q1 2008,Hougang,Room4
6182,1730.0,Q1 2008,Hougang,Room5
6184,1400.0,Q1 2008,Jurong East,Room3
6186,1900.0,Q1 2008,Jurong East,Room5
6188,1250.0,Q1 2008,Jurong West,Room3
6189,1500.0,Q1 2008,Jurong West,Room4
6190,1800.0,Q1 2008,Jurong West,Room5
6191,2000.0,Q1 2008,Jurong West,Executive
6192,1400.0,Q1 2008,Kallang/ Whampoa,Room3
6193,1950.0,Q1 2008,Kallang/ Whampoa,Room4
6194,2200.0,Q1 2008,Kallang/ Whampoa,Room5
6196,1600.0,Q1 2008,Marine Parade,Room3
6201,1600.0,Q1 2008,Pasir Ris,Room4
6202,1800.0,Q1 2008,Pasir Ris,Room5
6203,2030.0,Q1 2008,Pasir Ris,Executive
6205,1500.0,Q1 2008,Punggol,Room4
6206,1800.0,Q1 2008,Punggol,Room5
6208,1500.0,Q1 2008,Queenstown,Room3
6209,1800.0,Q1 2008,Queenstown,Room4
6213,1550.0,Q1 2008,Sembawang,Room4
6214,1800.0,Q1 2008,Sembawang,Room5
6215,1750.0,Q1 2008,Sembawang,Executive
6217,1700.0,Q1 2008,Sengkang,Room4
6218,1780.0,Q1 2008,Sengkang,Room5
6219,1800.0,Q1 2008,Sengkang,Executive
6220,1280.0,Q1 2008,Serangoon,Room3
6221,1600.0,Q1 2008,Serangoon,Room4
6224,1480.0,Q1 2008,Tampines,Room3
6225,1600.0,Q1 2008,Tampines,Room4
6226,1950.0,Q1 2008,Tampines,Room5
6227,2200.0,Q1 2008,Tampines,Executive
6228,1400.0,Q1 2008,Toa Payoh,Room3
6229,1780.0,Q1 2008,Toa Payoh,Room4
6232,1200.0,Q1 2008,Woodlands,Room3
6233,1500.0,Q1 2008,Woodlands,Room4
6234,1700.0,Q1 2008,Woodlands,Room5
6235,2000.0,Q1 2008,Woodlands,Executive
6236,1350.0,Q1 2008,Yishun,Room3
6237,1600.0,Q1 2008,Yishun,Room4
6238,1800.0,Q1 2008,Yishun,Room5
6240,1250.0,Q4 2007,Ang Mo Kio,Room3
6241,1500.0,Q4 2007,Ang Mo Kio,Room4
6242,1600.0,Q4 2007,Ang Mo Kio,Room5
6244,1200.0,Q4 2007,Bedok,Room3
6245,1400.0,Q4 2007,Bedok,Room4
6246,1700.0,Q4 2007,Bedok,Room5
6249,1600.0,Q4 2007,Bishan,Room4
6250,1800.0,Q4 2007,Bishan,Room5
6252,1200.0,Q4 2007,Bukit Batok,Room3
6253,1350.0,Q4 2007,Bukit Batok,Room4
6254,1800.0,Q4 2007,Bukit Batok,Room5
6256,1350.0,Q4 2007,Bukit Merah,Room3
6257,1800.0,Q4 2007,Bukit Merah,Room4
6258,1980.0,Q4 2007,Bukit Merah,Room5
6261,1500.0,Q4 2007,Bukit Panjang,Room4
6262,1600.0,Q4 2007,Bukit Panjang,Room5
6263,1900.0,Q4 2007,Bukit Panjang,Executive
6264,1150.0,Q4 2007,Bukit Timah,Room3
6268,1300.0,Q4 2007,Central,Room3
6272,900.0,Q4 2007,Choa Chu Kang,Room3
6273,1500.0,Q4 2007,Choa Chu Kang,Room4
6274,1700.0,Q4 2007,Choa Chu Kang,Room5
6275,1800.0,Q4 2007,Choa Chu Kang,Executive
6276,1300.0,Q4 2007,Clementi,Room3
6277,1500.0,Q4 2007,Clementi,Room4
